# HomeWork05 - Legendre polynomial stability
# Columns:
# x l P_reference P_forward P_backward abs_err_forward rel_err_forward abs_err_backward rel_err_backward
0.90000000000000002 30 2.018123979590634284640e-01 2.018123979590634164971e-01 1.638499521490617560904e-01 1.196688147880875519036e-17 5.929705805902060312909e-17 3.796244581000167237362e-02 1.881075998992993115945e-01
0.90000000000000002 31 1.424839232966934008144e-01 1.424839232966934321478e-01 1.015598252703819731613e-01 3.133344278483107814282e-17 2.199086188803605733059e-16 4.092409802631142765311e-02 2.872190565745121221838e-01
0.90000000000000002 32 5.695794106848592947467e-02 5.695794106848600657500e-02 2.122167425655447844934e-02 7.710032699087543406335e-17 1.353636131231822538071e-15 3.573626681193145102533e-02 6.274150038001259793458e-01
0.90000000000000002 33 -3.719533312084126877378e-02 -3.719533312084116749574e-02 -6.086201408011472635540e-02 1.012780354373021829417e-16 2.722869428491665513467e-15 2.366668095927345758162e-02 6.362809248779803456063e-01
0.90000000000000002 34 -1.212497247778460069192e-01 -1.212497247778459019685e-01 -1.285380793969769508411e-01 1.049507702965968292119e-16 8.655753280173447374476e-16 7.288354619130943921890e-03 6.011027763143118157933e-02
0.90000000000000002 35 -1.789990452170181164959e-01 -1.789990452170180101898e-01 -1.689401786236676694664e-01 1.063060230122037097544e-16 5.938915645238134148669e-16 1.005886659335044702951e-02 5.619508518134884734658e-02
0.90000000000000002 36 -1.998416283928568801058e-01 -1.998416283928567682704e-01 -1.749012398655047373364e-01 1.118354540918797823679e-16 5.596204103783074360461e-16 2.494038852735214276948e-02 1.248007671270737584289e-01
0.90000000000000002 37 -1.806926853404877068420e-01 -1.806926853404876298637e-01 -1.461936494246385276341e-01 7.697835424647081481453e-17 4.260180986375673665729e-16 3.449903591584917920791e-02 1.909265770821935973874e-01
0.90000000000000002 38 -1.263846318407162091921e-01 -1.263846318407161883890e-01 -8.938751213524803729271e-02 2.080312918456561632752e-17 1.646017310932551042197e-16 3.699711970546817189941e-02 2.927343235219928056453e-01
0.90000000000000002 39 -4.851622932366924752497e-02 -4.851622932366924517700e-02 -1.638963879067757006824e-02 2.347975329788920539897e-18 4.839566805830541932669e-17 3.212659053299167745673e-02 6.621823455954009932122e-01
0.90000000000000002 40 3.698741842187621436079e-02 3.698741842187619477400e-02 5.802024138143745818352e-02 1.958678987230844104062e-17 5.295527697797862835921e-16 2.103282295956124382273e-02 5.686480391700270008875e-01
0.90000000000000002 41 1.130983408756474632755e-01 1.130983408756474350998e-01 1.191527109349730245702e-01 2.817570395746704647877e-17 2.491257054641186992762e-16 6.054370059325561294707e-03 5.353190871281118030600e-02
0.90000000000000002 42 1.650467120979509744411e-01 1.650467120979509372258e-01 1.552828002429416376362e-01 3.721523957056493969731e-17 2.254830714136168500667e-16 9.763911855009336804865e-03 5.915847538492439943079e-02
0.90000000000000002 43 1.831614688073501487922e-01 1.831614688073500973875e-01 1.598772176585155357920e-01 5.140473550296897897738e-17 2.806525621228592205347e-16 2.328425114883461300027e-02 1.271241779204395164633e-01
0.90000000000000002 44 1.646485088046278432670e-01 1.646485088046277522889e-01 1.327551302776198982603e-01 9.097811479868989081865e-17 5.525596038446036115880e-16 3.189337852700794500671e-02 1.937058450061802485954e-01
0.90000000000000002 45 1.139831317272729783150e-01 1.139831317272729099832e-01 7.997974129472602833335e-02 6.833184192089891695332e-17 5.994908271549887291396e-16 3.400339043254694998170e-02 2.983194962032341565291e-01
0.90000000000000002 46 4.187033896207400451175e-02 4.187033896207396910238e-02 1.252956412054709658954e-02 3.540936532701877137441e-17 8.456909164048669693202e-16 2.934077484152690792221e-02 7.007532197936986221817e-01
0.90000000000000002 47 -3.699312102827580294478e-02 -3.699312102827580217568e-02 -5.596475707803414550989e-02 7.691059161069047078740e-19 2.079051171484115372489e-17 1.897163604975834256511e-02 5.128422669516669243233e-01
0.90000000000000002 48 -1.068920370653137383741e-01 -1.068920370653136941996e-01 -1.119557550799506889794e-01 4.417446226520627128309e-17 4.132624232637138114456e-16 5.063718014636950605280e-03 4.737226601400524172511e-02
0.90000000000000002 49 -1.542041842131561438613e-01 -1.542041842131560702711e-01 -1.446414097700828016446e-01 7.359022245745361345826e-17 4.772258472294759013089e-16 9.562774443073342216714e-03 6.201371572288037078654e-02
0.90000000000000002 50 -1.700376599438367915203e-01 -1.700376599438367108963e-01 -1.480343522319358950945e-01 8.062398405145332347388e-17 4.741536908828509876382e-16 2.200330771190089642578e-02 1.294025554054822862288e-01

0.98999999999999999 0 1.000000000000000000000e+00 1.000000000000000000000e+00 1.000000000000000000000e+00 0.000000000000000000000e+00 0.000000000000000000000e+00 0.000000000000000000000e+00 0.000000000000000000000e+00
0.98999999999999999 1 9.899999999999999911182e-01 9.899999999999999911182e-01 8.742910652198175869287e-01 0.000000000000000000000e+00 0.000000000000000000000e+00 1.157089347801824041895e-01 1.168777118991741466954e-01
0.98999999999999999 2 9.701499999999999736397e-01 9.701499999999998458122e-01 7.983222318514291426794e-01 1.278274361360409727695e-16 1.317604866629294194159e-16 1.718277681485708309602e-01 1.771146401572652019039e-01
0.98999999999999999 3 9.407474999999999480736e-01 9.407474999999997367084e-01 7.343709724083130607752e-01 2.113652135260490894098e-16 2.246779433653016362729e-16 2.063765275916868872984e-01 2.193750475995810764190e-01
0.98999999999999999 4 9.022325437499999152601e-01 9.022325437499995048896e-01 6.735560358088304999669e-01 4.103705222857634282718e-16 4.548389715362264849515e-16 2.286765079411694152932e-01 2.534562841090927305416e-01
0.98999999999999999 5 8.551803929624998761266e-01 8.551803929624994804470e-01 6.127800778846855811466e-01 3.956795828485848431910e-16 4.626855177044916269906e-16 2.424003150778142949800e-01 2.834493366225290436730e-01
0.98999999999999999 6 8.002919601019373319214e-01 8.002919601019370388073e-01 5.508991448533456791736e-01 2.931140573314561237339e-16 3.662589054301141150067e-16 2.493928152485916527477e-01 3.116272906413119509340e-01
0.98999999999999999 7 7.383821669624191590098e-01 7.383821669624188732683e-01 4.876273609934921315912e-01 2.857414825585546935827e-16 3.869831847836295958516e-16 2.507548059689270274187e-01 3.396003007500714631023e-01
0.98999999999999999 8 6.703664323347953861768e-01 6.703664323347952036514e-01 4.231215370974923395408e-01 1.825254357379346714652e-16 2.722771113437516973075e-16 2.472448952373030466360e-01 3.688205186172323716285e-01
0.98999999999999999 9 5.972455244994725529059e-01 5.972455244994723244645e-01 3.577907312669843520325e-01 2.284413977426957842454e-16 3.824916024848295507568e-16 2.394547932324882008734e-01 4.009319172934207081618e-01
0.98999999999999999 10 5.200890424821920143871e-01 5.200890424821916768749e-01 2.921949821254543611104e-01 3.375121362947375303065e-16 6.489506771454313702992e-16 2.278940603567376532767e-01 4.381827759129164999582e-01
0.98999999999999999 11 4.400178134736405775082e-01 4.400178134736401625027e-01 2.269842150653047230247e-01 4.150054865731389597272e-16 9.431561038335099356819e-16 2.130335984083358544835e-01 4.841476683104733154752e-01
0.98999999999999999 12 3.581855121242236417699e-01 3.581855121242232264933e-01 1.628571478047492471219e-01 4.152765371162603358357e-16 1.159389542735711612469e-15 1.953283643194743946479e-01 5.453273728495524476476e-01
0.98999999999999999 13 2.757598202608344710788e-01 2.757598202608340098863e-01 1.005310636449144173765e-01 4.611924991210214486159e-16 1.672442702801266481903e-15 1.752287566159200537022e-01 6.354397694710398981693e-01
0.98999999999999999 14 1.939034527112284287873e-01 1.939034527112279693295e-01 4.071802926905872255237e-02 4.594577756450446415215e-16 2.369518279436179809011e-15 1.531854234421697062349e-01 7.900087455910430484516e-01
0.98999999999999999 15 1.137553762458457030281e-01 1.137553762458452660811e-01 -1.589468471427505844029e-02 4.369470280388143557104e-16 3.841111009069968871587e-15 1.296500609601207614684e-01 1.139726887983947267984e+00
0.98999999999999999 16 3.641254414478613517865e-02 3.641254414478573009362e-02 -6.866114455731141263950e-02 4.050850366948965941560e-16 1.112487595165470451017e-14 1.050736887020975478182e-01 2.885645350247873646560e+00
0.98999999999999999 17 -3.708754133666871899097e-02 -3.708754133666908314737e-02 -1.169908610152330941112e-01 3.641564046835688017723e-16 9.818833806691972435801e-15 7.990331967856437512024e-02 2.154451786200326738685e+00
0.98999999999999999 18 -1.057831420987186333058e-01 -1.057831420987189463556e-01 -1.603607709279740445307e-01 3.130498247780333365142e-16 2.959354567913003549317e-15 5.457762882925541122494e-02 5.159388135618304538767e-01
0.98999999999999999 19 -1.688031974218961348103e-01 -1.688031974218964226253e-01 -1.983252389903944201688e-01 2.878150192134332208127e-16 1.705032982841470683921e-15 2.952204156849828535849e-02 1.748902984030139218593e-01
0.98999999999999999 20 -2.253805876291877836897e-01 -2.253805876291880561091e-01 -2.305241414893811069398e-01 2.724193483641390578498e-16 1.208708128902134189153e-15 5.143553860193323250022e-03 2.282163656727998635464e-02
0.98999999999999999 21 -2.748635287348004457787e-01 -2.748635287348006883690e-01 -2.566890534879089913467e-01 2.425902360936316171092e-16 8.825843036006882564161e-16 1.817447524689145443204e-02 6.612181445297142404292e-02
0.98999999999999999 22 -3.167249126376141552062e-01 -3.167249126376143752992e-01 -2.766475470774220069003e-01 2.200930410145574001035e-16 6.949028391283522193484e-16 4.007736556019214830583e-02 1.265368272626135455022e-01
0.98999999999999999 23 -3.505694446017435078589e-01 -3.505694446017436627372e-01 -2.903256106767457267459e-01 1.548782803395543083980e-16 4.417905859294162884408e-16 6.024383392499778111301e-02 1.718456495643435973146e-01
0.98999999999999999 24 -3.761384694439166543299e-01 -3.761384694439167675206e-01 -2.977482117503447156537e-01 1.131907068074866629104e-16 3.009282910488466489497e-16 7.839025769357193867623e-02 2.084079775447168275324e-01
0.98999999999999999 25 -3.933124192913021020151e-01 -3.933124192913021732743e-01 -2.990380438306929344883e-01 7.125918778660977892514e-17 1.811770599947227207023e-16 9.427437546060916752680e-02 2.396933603837868842072e-01
0.98999999999999999 26 -4.021108582276894843400e-01 -4.021108582276896048491e-01 -2.944125207405026700691e-01 1.205090714717638178399e-16 2.996911647770707327402e-16 1.076983374871868142709e-01 2.678324528759782487250e-01
0.98999999999999999 27 -4.026901418382597185399e-01 -4.026901418382599073809e-01 -2.841791045798577330928e-01 1.888409133926627347932e-16 4.689484389426910462960e-16 1.185110372584019854472e-01 2.942983325030138944502e-01
0.98999999999999999 28 -3.953387518194866214036e-01 -3.953387518194868555099e-01 -2.687290780135600520850e-01 2.341063540939325449131e-16 5.921664724656856192863e-16 1.266096738059265693185e-01 3.202561682183311295136e-01
0.98999999999999999 29 -3.804704066793916457563e-01 -3.804704066793919148282e-01 -2.485298946230750649633e-01 2.690718741565900629098e-16 7.072084173509110518140e-16 1.319405120563165807930e-01 3.467825873971269871106e-01
0.98999999999999999 30 -3.586150883792717935930e-01 -3.586150883792720844845e-01 -2.241162627513523797340e-01 2.908914428778608396442e-16 8.111522696730865474494e-16 1.344988256279194138590e-01 3.750506601263616585562e-01
0.98999999999999999 31 -3.304081608658862596461e-01 -3.304081608658865909511e-01 -1.960801377052232286058e-01 3.313050788572580174218e-16 1.002714575781122487747e-15 1.343280231606630310403e-01 4.065517716288709036427e-01
0.98999999999999999 32 -2.965777891702468821325e-01 -2.965777891702472413016e-01 -1.650598138557139715754e-01 3.591690746901354813758e-16 1.211045087681730714753e-15 1.315179753145329105571e-01 4.434518703591677671165e-01
0.98999999999999999 33 -2.579308965271826177600e-01 -2.579308965271829290344e-01 -1.317283216681227053790e-01 3.112744437205883230035e-16 1.206813328343485122538e-15 1.262025748590599123810e-01 4.892883193067170028736e-01
0.98999999999999999 34 -2.153379212949963462617e-01 -2.153379212949965704205e-01 -9.678134467670636287284e-02 2.241587991613780417310e-16 1.040962956330844175932e-15 1.185565766182899833888e-01 5.505606068142387980930e-01
0.98999999999999999 35 -1.697166549067711793504e-01 -1.697166549067713192667e-01 -6.092487766141826271982e-02 1.399162903592543472087e-16 8.244110776052781602496e-16 1.087917772453529166306e-01 6.410200419346849556824e-01
0.98999999999999999 36 -1.220154563353353880664e-01 -1.220154563353354759681e-01 -2.486284964267687289108e-02 8.790169113426227198715e-17 7.204143948179961014972e-16 9.715260669265851517528e-02 7.962319661015220877641e-01
0.98999999999999999 37 -7.319614737056556647867e-02 -7.319614737056559516937e-02 1.071506627391351391954e-02 2.869069998939766108492e-17 3.919700833999779399199e-16 8.391121364447908039820e-02 1.146388391449990075562e+00
0.98999999999999999 38 -2.421689625939694482641e-02 -2.421689625939693613077e-02 4.514523967413480026734e-02 8.695640236512647280875e-18 3.590732744349291058563e-16 6.936213593353174509205e-02 2.864204198199716706972e+00
0.98999999999999999 39 2.398460508276057534736e-02 2.398460508276061345367e-02 7.780125902437391716138e-02 3.810631823107646365401e-17 1.588782391854605018640e-15 5.381665394161334181402e-02 2.243799877292753956401e+00
0.98999999999999999 40 7.050737294097963573671e-02 7.050737294097970953022e-02 1.081043030251256642504e-01 7.379351036479464553963e-17 1.046607004157788890614e-15 3.759693008414602851373e-02 5.332340224279479928512e-01
0.98999999999999999 41 1.145024886055300957364e-01 1.145024886055302087984e-01 1.355325292343870779987e-01 1.130619577995040092588e-16 9.874192183631150043304e-16 2.103004062885698226233e-02 1.836644852436971407070e-01
0.98999999999999999 42 1.551873142413391146714e-01 1.551873142413392747674e-01 1.596293215037960511182e-01 1.600960032946407984866e-16 1.031630736554071358269e-15 4.442007262456936446848e-03 2.862352044799848371007e-02
0.98999999999999999 43 1.918583249296842409770e-01 1.918583249296845205656e-01 1.800102599232600020240e-01 2.795886352296994559197e-16 1.457266112023902161618e-15 1.184806500642423895291e-02 6.175423980568231895890e-02
0.98999999999999999 44 2.239023412230936726516e-01 2.239023412230940479617e-01 1.963687014210716563767e-01 3.753101345330134286371e-16 1.676222465932407569339e-15 2.753363980202201627488e-02 1.229716476014327147215e-01
0.98999999999999999 45 2.508059775169039270625e-01 2.508059775169043659204e-01 2.084798854574929638517e-01 4.388579343678200572754e-16 1.749790570036321104448e-15 4.232609205941096321081e-02 1.687603002067933225601e-01
0.98999999999999999 46 2.721631556404056373499e-01 2.721631556404061069721e-01 2.162035068895068745665e-01 4.696221710120962455903e-16 1.725517070475852568387e-15 5.595964875089876278342e-02 2.056106698910972379251e-01
0.98999999999999999 47 2.876805696603099183359e-01 2.876805696603103590370e-01 2.194847265589834062194e-01 4.407010780610454148132e-16 1.531911170022433024440e-15 6.819584310132651211651e-02 2.370540463746002049722e-01
0.98999999999999999 48 2.971810262802725546361e-01 2.971810262802729307730e-01 2.183536189388659842781e-01 3.761368386895336257680e-16 1.265682548436983808553e-15 7.882740734140657035806e-02 2.652504714990254562742e-01
0.98999999999999999 49 3.006046246938713690676e-01 3.006046246938716692831e-01 2.129230847320019437419e-01 3.002155815612361777767e-16 9.987057979130181925555e-16 8.768153996186942532570e-02 2.916839355055240057160e-01
0.98999999999999999 50 2.980077795702595488015e-01 2.980077795702598120187e-01 2.033852841315816062373e-01 2.632171824251683389662e-16 8.832560774243518213103e-16 9.462249543867794256418e-02 3.175168634024513813162e-01

